15000 105000
13450 8608 48.3804
13450 14097 45.9738
13450 2449 6.23588
13450 7584 46.8568
13450 1498 4.1099
13451 12234 36.3136
13451 8664 39.4574
13451 7390 26.7124
13451 11306 78.9655
13451 35 59.3874
13451 3395 37.3217
13451 11917 41.7338
13451 13566 30.8883
13452 9276 43.8502
13452 8976 17.3226
13452 9254 2.15784
13452 5171 88.63
13452 9038 28.245
13452 7059 4.02347
13453 4216 55.2431
13453 7977 68.7874
13453 14386 97.3829
13453 11695 8.05681
13453 5454 73.3891
13453 14407 64.7705
13453 12114 84.0488
13453 11468 54.8563
13454 9335 28.6638
13454 9696 36.1267
13454 12887 4.30163
13454 4931 83.7008
13455 3094 52.5521
13455 12160 18.584
13455 6789 39.0872
13455 11183 70.8175
13455 13826 45.3911
13456 8718 73.7301
13456 13885 87.6641
13456 9737 54.2875
13456 11858 39.8672
13456 13469 30.7869
13456 14378 33.6129
13456 3344 34.8844
13456 14126 94.4168
13457 10306 49.5277
13457 8315 40.7624
13457 13030 84.362
13457 7230 78.6279
13457 13081 84.7739
13457 524 52.7638
13457 13975 78.2773
13457 8678 65.8306
13457 3206 33.4468
13458 8559 17.1264
13458 7739 59.6015
13458 9986 17.7671
13458 940 63.0019
13458 8132 47.4523
13458 3754 26.3582
13458 11895 29.2868
13458 12334 10.0841
13458 9833 74.4431
13459 11461 12.3201
13459 5334 24.0067
13459 7804 74.4664
13459 8166 30.8559
13459 4518 65.7974
13459 10444 26.5844
13459 449 54.0679
13459 6556 40.1078
13459 10599 75.707
13460 147 4.53903
13460 10396 6.59892
13460 131 20.4855
13460 4078 45.3046
13460 12260 81.9097
13460 1248 85.3377
13461 7101 4.87109
13461 9191 70.1061
13461 10844 56.6023
13461 4055 65.0309
13461 10456 64.8592
13461 4531 35.2805
13461 5069 12.0876
13461 6786 33.6128
13461 7369 42.0372
13461 7645 60.4203
13462 5098 64.2373
13462 2123 3.74649
13462 14376 29.3521
13462 4241 32.9538
13462 991 30.2163
13462 9919 44.6723
13463 1291 35.4584
13463 13527 97.2609
13463 7299 74.0686
13463 521 10.5465
13463 2000 70.4576
13463 6340 71.5787
13463 3811 81.9368
13463 4888 94.987
13463 4073 36.5785
13463 5998 74.3219
13463 4726 99.8692
13464 287 51.7452
13464 5968 88.144
13464 12799 99.3854
13464 3449 82.0441
13464 5280 50.3589
13465 127 19.6316
13465 1269 51.0083
13465 5076 9.70845
13465 6492 13.5694
13465 6931 16.0966
13465 9038 73.4306
13465 14570 67.0491
13466 10342 45.9077
13466 9021 45.0057
13466 2407 53.8833
13466 13123 31.3243
13466 10196 84.7831
13466 1691 25.5349
13466 1592 1.74906
13467 7456 77.8503
13467 11702 48.7016
13467 1234 57.751
13467 5099 15.7563
13467 8511 54.2258
13467 735 11.2794
13468 8450 18.8309
13468 8384 83.9082
13468 6391 16.4745
13468 11395 96.9519
13468 5838 71.2863
13468 7778 48.0661
13469 4267 66.9317
13469 5241 66.8295
13469 167 76.2129
13469 13363 38.1561
13469 3783 99.7549
13469 4357 37.6531
13469 13666 57.2974
13469 1974 71.0718
13469 13456 30.7869
13469 4126 22.1245
13469 13348 29.2538
13470 686 10.7316
13470 2647 88.5946
13470 1437 98.4128
13471 11887 62.1548
13471 4024 18.2157
13471 9356 26.3186
13471 13878 5.55209
13471 5749 95.4514
13471 5528 58.9587
13471 4466 46.056
13471 8739 61.887
13471 9752 36.1721
13472 1456 41.0774
13472 8651 53.4891
13472 4307 83.0106
13472 10896 72.4352
13472 9128 15.9053
13472 14617 65.4224
13472 2623 26.004
13472 3986 2.24175
13472 11610 62.5668
13473 4804 70.5488
13473 1027 55.3702
13473 10166 86.4695
13473 10129 65.2295
13473 2819 46.5139
13474 8937 25.8485
13474 7647 18.9776
13474 7572 22.3972
13474 111 44.5124
13475 820 73.1131
13475 13711 73.9306
13475 12537 15.034
13475 5847 13.1961
13476 12238 14.989
13476 8678 37.0124
13476 4601 48.563
13476 14180 60.4275
13477 38 16.8324
13477 4670 38.7739
13477 5050 41.8766
13477 2751 73.5229
13477 2485 5.40963
13477 10419 15.6083
13477 12881 66.1012
13478 12426 27.7463
13478 6711 72.4466
13478 13491 82.288
13478 12124 96.6735
13478 8585 59.9125
13478 10421 84.3872
13478 2084 11.0718
13478 7165 72.2326
13479 10784 34.0516
13479 7302 32.1318
13479 14943 25.3917
13479 13888 74.8405
13479 3002 69.6993
13479 1635 52.8818
13479 4837 22.1104
13480 8067 95.2464
13480 6589 68.997
13480 153 64.5588
13480 14202 67.5493
13481 10372 23.847
13481 14480 72.4466
13481 3774 95.0541
13481 10552 98.894
13481 11991 42.1958
13481 14161 2.59547
13481 1915 82.9012
13482 3228 15.3795
13482 3913 58.5391
13482 7921 94.6856
13482 12382 66.5193
13483 1463 80.8904
13483 10237 64.8832
13483 4088 28.9125
13483 7118 85.447
13483 12544 43.4089
13483 271 23.2925
13484 11625 20.0892
13484 14552 92.9878
13484 10263 43.901
13484 1883 56.3746
13484 7515 79.8542
13484 1277 94.3348
13484 6044 82.8102
13485 8047 57.2195
13485 10177 43.3372
13485 12583 33.7095
13485 12313 93.9232
13485 6785 21.6655
13485 1616 95.2944
13486 3713 21.4062
13486 14711 41.6637
13486 7417 47.1689
13486 11633 91.1145
13486 1530 31.0194
13486 7929 12.9933
13486 13964 76.4499
13486 11764 98.8893
13487 10616 19.6485
13487 5774 56.2432
13487 8413 53.8057
13487 5465 78.9389
13487 1505 44.651
13488 10791 54.7065
13488 2384 67.9752
13488 2605 57.4397
13488 1463 23.8759
13488 14791 64.8662
13488 7304 37.994
13489 8965 73.7851
13489 13957 39.7797
13489 9132 44.6724
13489 11731 61.4366
13489 488 12.7691
13489 13569 28.8681
13489 14475 39.3993
13490 1807 11.9859
13490 14819 13.6802
13490 5455 31.8909
13490 5517 27.9274
13490 5683 63.358
13491 7297 38.9287
13491 13478 82.288
13491 6676 22.2631
13491 7273 63.9932
13491 298 6.97312
13491 3098 37.283
13491 10800 28.8877
13491 14672 94.8231
13491 11034 92.1178
13491 11463 70.4205
13491 12647 70.1131
13492 324 38.993
13492 14781 98.4545
13492 9243 41.507
13492 2900 43.4067
13492 5513 56.6329
13492 10663 20.4711
13492 6909 85.5864
13492 5528 74.9602
13492 11182 4.76082
13493 8760 11.3547
13493 13987 12.01
13493 1035 4.84618
13493 13202 66.2497
13493 353 39.165
13493 12137 67.8686
13493 252 98.5208
13493 13840 56.7379
13494 10674 18.8344
13494 14728 72.689
13494 5550 26.0321
13494 4014 65.5083
13494 1354 96.0441
13494 3579 55.7864
13495 3242 6.78466
13495 7576 92.469
13495 5203 67.8805
13495 6608 94.0366
13495 10849 41.6042
13495 11652 93.8778
13496 1362 3.13817
13496 7797 66.2258
13496 11000 57.9443
13497 7050 51.4565
13497 7978 93.1629
13497 3414 4.88179
13497 356 71.7727
13497 10103 54.5854
13497 13698 62.8506
13498 8336 25.7543
13498 2327 28.897
13498 8504 58.1751
13498 2407 97.8926
13498 14233 81.5676
13498 12152 46.1778
13498 4186 24.5175
13498 1043 33.9964
13498 5670 33.9659
13499 33 9.26023
13499 2188 92.7243
13499 4662 62.4174
13499 2375 71.9998
13499 6508 14.0363
13500 6695 93.8151
13500 4809 43.0224
13500 2511 78.4135
13501 9008 8.81367
13501 12157 71.7916
13501 4415 83.8609
13501 12367 20.9151
13501 11057 46.7104
13502 10791 41.2376
13502 12826 98.7127
13502 40 79.5522
13502 7613 81.6873
13502 13635 93.8841
13502 1424 80.9121
13503 12243 42.4518
13503 1065 30.2526
13503 5715 86.9813
13503 13906 40.1382
13503 12949 54.582
13503 7497 97.0467
13503 4465 72.4507
13503 11455 4.95277
13503 13685 63.1516
13504 12612 70.5122
13505 11212 15.989
13505 9266 3.25931
13505 1057 70.9842
13505 8491 58.4977
13505 5313 25.7975
13505 3393 10.2153
13505 10244 19.1434
13506 2067 91.012
13506 3629 65.1467
13506 10578 76.1521
13506 7012 68.3813
13507 10503 12.8143
13507 11263 14.3133
13507 1796 79.4823
13507 1027 73.231
13507 1563 36.0436
13507 5896 3.96559
13507 9 71.8274
13508 7079 9.73264
13508 598 50.206
13508 7611 9.73455
13508 6124 33.2339
13508 4262 91.7492
13508 6946 29.348
13509 3354 43.8825
13509 2079 42.2682
13509 12920 89.5304
13509 5399 16.0905
13509 4331 35.1935
13509 10688 88.3699
13509 11330 91.7616
13509 8353 40.6576
13509 10878 45.5975
13509 9169 34.2521
13510 5378 26.8584
13510 14440 84.5856
13510 12160 75.6841
13510 3237 30.7833
13510 1308 2.36794
13511 9390 80.0787
13511 129 44.7059
13511 6313 42.6143
13511 3893 35.0577
13511 13342 30.0394
13512 12934 38.1712
13512 5274 75.1151
13512 7265 68.9978
13512 14388 26.1778
13512 1082 83.9403
13512 1772 6.52918
13513 8214 29.1413
13513 4793 45.0798
13513 246 95.1281
13513 7076 57.7931
13513 11774 68.5227
13513 1961 99.9862
13513 3311 33.187
13513 10352 67.5094
13513 2102 12.6971
13514 5430 99.3767
13514 5895 57.3535
13514 9104 26.8574
13515 151 35.6028
13515 5099 25.984
13516 3755 90.9262
13516 3472 62.6348
13516 4493 49.126
13516 14393 24.4679
13516 2955 20.2512
13516 10458 64.3751
13516 14665 57.1094
13516 5798 81.199
13516 2713 99.5452
13516 5737 30.3186
13517 3546 89.6534
13517 14987 11.2076
13517 4575 27.7586
13517 4861 4.2056
13517 5062 15.4413
13517 7057 99.7288
13517 2990 83.0714
13518 735 49.7375
13518 8900 51.2355
13518 14888 15.3299
13518 1827 23.737
13518 13646 4.90974
13519 10568 50.9898
13519 7061 49.6501
13519 10028 47.4764
13519 4196 15.4421
13519 7434 22.0456
13519 6197 17.8228
13519 4029 44.4095
13519 12103 44.386
13520 1242 28.0304
13520 4342 90.8785
13520 14176 9.29931
13520 13767 60.9623
13521 5131 48.1357
13521 10521 87.5793
13521 9652 52.903
13522 3887 47.8091
13522 58 29.2713
13522 5321 63.7757
13522 2720 79.1121
13522 7648 79.3266
13522 6723 78.5013
13523 11602 14.9769
13523 14274 45.5208
13523 14503 54.2643
13523 6007 22.9885
13523 9817 37.9141
13523 8698 75.1098
13523 1651 62.9909
13523 12354 98.4559
13523 4003 92.7571
13523 12526 21.1245
13523 11964 82.8181
13523 54 69.0858
13524 7906 27.8142
13524 9808 28.2503
13524 12501 61.445
13524 4504 18.8737
13524 9482 83.4106
13524 12102 41.9539
13524 559 5.40987
13525 5117 20.5716
13525 8605 96.404
13525 2109 68.7586
13525 6656 93.4121
13525 3299 93.5377
13525 11604 72.2935
13525 3617 83.5538
13526 10930 83.4966
13526 11216 34.2355
13526 11396 85.6112
13526 7162 68.9452
13526 14620 70.5054
13526 8247 79.7548
13527 13463 97.2609
13527 9383 4.90739
13527 789 96.823
13527 11897 56.6468
13527 298 41.6285
13528 3189 52.1986
13528 6508 74.9431
13528 10117 94.8584
13529 744 13.8622
13529 13862 42.6636
13529 11965 43.0381
13529 5179 60.5113
13529 9916 28.877
13529 11642 27.9523
13529 11190 45.4717
13530 176 17.5607
13530 5863 58.2166
13530 6088 46.8762
13530 7275 51.7856
13530 8825 59.7365
13530 3808 26.6362
13531 2543 42.7839
13531 14937 21.702
13531 6416 80.1093
13531 12453 6.40471
13531 11996 97.9833
13532 6140 69.772
13532 12581 75.6395
13532 3276 72.6927
13533 1318 26.2694
13533 9198 87.4197
13533 12509 66.2901
13533 7235 51.5288
13533 9800 8.36553
13533 4465 88.0501
13534 11802 28.6061
13534 14394 50.2593
13534 11620 40.841
13534 1966 35.0342
13534 5414 16.9659
13534 2589 68.879
13534 13625 53.0126
13534 9296 61.9156
13535 3879 2.07952
13535 8771 12.9324
13535 1900 45.6975
13535 906 29.7528
13535 2683 87.8213
13535 3378 11.7711
13536 6643 74.9058
13536 7430 21.2085
13536 2181 78.7671
13536 11321 53.8505
13537 2673 12.4232
13537 14794 12.5598
13537 1724 16.3652
13537 10196 4.12269
13538 11931 98.5623
13538 2540 60.4664
13538 6050 69.1737
13538 9229 53.771
13538 7496 68.5103
13538 1972 60.2683
13538 12596 78.5425
13539 1572 7.22199
13539 13187 87.9064
13539 10145 45.8842
13539 8346 23.5774
13539 9111 82.1306
13540 315 21.9375
13540 13978 4.07648
13540 10638 67.0382
13540 3890 95.9558
13540 6289 14.6972
13541 9394 71.4794
13541 13390 80.5424
13541 4460 74.4707
13541 13421 84.2238
13541 922 54.9878
13542 11727 3.88205
13542 12997 11.9937
13542 1999 90.0696
13542 6382 16.7728
13542 6209 37.7977
13542 10519 20.9664
13543 12526 77.3231
13543 5311 37.7204
13543 13633 45.6767
13543 14860 73.989
13543 10617 41.22
13543 145 90.7813
13544 8861 47.2625
13544 14590 51.0782
13544 10035 57.2421
13544 8611 46.0184
13544 13954 72.8787
13544 979 57.1564
13545 4461 45.3315
13545 13649 73.8195
13545 1684 39.6723
13546 4436 12.012
13546 11764 32.1111
13546 6832 28.8624
13546 5887 37.7839
13546 14567 43.728
13546 788 82.6871
13547 3818 90.2751
13547 138 52.0938
13547 6551 47.4531
13548 19 24.8326
13548 6259 24.0035
13548 5486 73.6342
13548 805 95.4361
13548 6515 55.5912
13548 12962 20.5499
13548 9185 97.9156
13549 3528 52.8476
13549 6025 37.9406
13549 10964 62.6546
13549 8726 42.0293
13549 7452 55.7972
13549 698 69.9185
13549 5348 64.8992
13549 11967 92.7324
13550 7359 55.0462
13550 12278 35.1076
13550 9256 44.6218
13550 12866 80.9425
13550 9949 56.8114
13550 6331 55.2999
13550 2306 52.8002
13550 11456 55.6223
13550 8682 90.1191
13550 1232 92.6986
13550 4020 64.1178
13550 11008 63.3755
13551 8861 46.9077
13551 5217 36.7768
13551 2775 49.0088
13551 8239 23.0493
13552 7731 38.22
13552 11251 45.451
13552 12719 5.1514
13552 1312 58.2
13553 2996 42.7873
13553 13882 46.6099
13553 2041 15.2106
13553 8991 58.9107
13554 4206 25.0862
13554 11187 11.5563
13554 1681 95.0761
13554 13922 98.418
13554 12864 19.6125
13554 681 21.7981
13554 12613 34.1203
13554 8965 93.9288
13554 3260 66.3689
13555 892 21.0924
13555 2784 80.1922
13555 153 70.3921
13555 8214 64.665
13555 8841 14.3162
13555 1677 31.9237
13555 12438 64.892
13556 8420 26.8828
13556 14708 34.1412
13556 10319 93.8939
13556 11104 18.9692
13556 8619 61.002
13556 8204 16.8349
13556 5569 34.4604
13556 1974 28.823
13556 11100 75.808
13557 8396 87.9753
13557 13720 22.6762
13557 698 52.4807
13557 5949 1.24009
13557 13612 91.153
13558 1719 88.603
13558 13780 49.0267
13558 13185 55.0682
13559 12123 73.1289
13559 4316 29.2583
13559 13715 8.29013
13559 9407 16.5651
13559 10871 9.08656
13559 596 79.921
13559 6860 45.7516
13559 859 55.3099
13559 5680 64.3809
13559 9419 3.99786
13559 4763 92.5627
13559 14733 27.5762
13559 14275 19.9118
13560 8486 84.8761
13560 10184 9.97543
13560 3906 83.5939
13560 3166 73.3213
13560 5021 51.8297
13560 5054 19.4455
13560 3216 35.6169
13560 1840 77.7703
13561 8946 70.4976
13561 7988 61.6257
13561 11530 90.1797
13561 8296 79.4009
13561 4101 80.1814
13561 10866 42.7542
13561 7124 88.0711
13562 590 17.7181
13562 2026 70.4882
13562 7013 16.6188
13562 11755 66.3454
13562 9919 47.1114
13563 8209 95.5799
13563 12311 89.246
13563 12908 96.871
13563 14476 62.5617
13563 14160 76.2146
13563 554 8.45581
13563 13143 92.1152
13564 10993 84.7448
13564 3527 31.5734
13564 7047 93.4531
13565 13436 59.8975
13565 9925 97.3563
13565 11530 21.9279
13565 1143 3.64284
13565 14036 40.0409
13565 7077 83.5696
13566 3576 75.2298
13566 13888 23.8384
13566 7596 18.5348
13566 13451 30.8883
13566 9685 32.2179
13566 948 43.1828
13566 5803 77.3955
13566 11483 48.2962
13567 10046 43.2832
13567 10880 89.7848
13567 8737 48.8186
13568 1133 89.2737
13568 3091 10.1143
13568 1119 7.4704
13568 8511 48.6906
13568 12427 5.91308
13568 12712 13.7387
13568 3336 28.2228
13569 6546 49.3364
13569 4830 53.4556
13569 13489 28.8681
13569 6477 88.1334
13569 2568 11.1433
13569 13346 66.2531
13570 4004 20.5037
13570 14366 57.5484
13570 2150 25.495
13570 8253 92.1481
13570 13407 63.3349
13571 11036 17.243
13571 10770 41.9279
13571 3001 9.3157
13571 9562 30.6157
13572 5006 56.825
13572 9330 62.3326
13572 1660 20.6957
13572 10646 53.2649
13573 8561 39.0449
13573 9366 41.597
13573 2251 70.3369
13573 11184 72.8996
13574 241 80.8955
13574 7769 78.5522
13574 8693 32.5459
13574 11631 3.555
13574 13191 97.0774
13574 332 23.0619
13574 5754 53.9636
13574 13966 57.2874
13575 12551 28.6477
13575 9924 87.5727
13575 14377 22.357
13575 1580 28.2659
13575 12136 16.9342
13575 3871 16.8662
13575 5747 80.5689
13575 11556 79.0883
13575 6311 51.4785
13575 12413 14.5207
13575 9244 92.851
13575 4565 68.6539
13575 12195 72.8268
13576 2168 94.2337
13576 2244 35.042
13576 11123 34.7348
13576 4038 73.2295
13576 1407 51.6147
13576 7542 23.2136
13576 6954 39.4618
13576 13172 16.4609
13576 12532 50.5508
13577 1231 69.9894
13577 2244 93.8339
13577 12263 85.2815
13577 10449 6.79801
13577 1563 40.7803
13577 4285 62.5109
13577 7099 53.4274
13577 12369 88.9751
13577 7987 3.89293
13578 10513 91.41
13578 305 68.0917
13578 4170 37.2209
13578 3881 88.926
13578 13354 76.7014
13578 4654 29.1543
13579 3427 27.0646
13579 7835 76.1662
13579 4960 1.45421
13579 12271 68.1733
13580 87 65.4048
13580 14484 88.1315
13580 9405 35.51
13580 10144 71.1901
13581 10292 22.3471
13581 10209 73.355
13581 931 92.6313
13581 9522 23.471
13582 13320 17.5643
13582 9327 84.167
13582 6803 63.3005
13582 402 43.7966
13582 2761 85.9049
13582 14671 97.801
13583 7997 40.8147
13583 1129 94.8783
13583 5056 97.7058
13583 10328 40.2482
13583 4002 51.03
13583 10470 37.658
13583 1603 79.6104
13584 2444 76.5352
13584 2885 31.7978
13584 5358 54.8739
13584 7192 87.3574
13584 12916 25.2789
13585 10713 25.5967
13585 12430 5.85122
13585 10050 24.5427
13585 7102 80.0712
13585 12999 87.9715
13586 2414 9.31915
13586 14749 58.2971
13586 13674 4.80599
13586 10819 16.0093
13586 1848 3.2528
13587 6013 90.883
13587 3414 91.7882
13587 5147 7.40892
13587 9275 98.8024
13587 9583 85.0578
13587 7825 92.0745
13587 14056 90.9925
13587 7244 12.9141
13587 6635 42.0447
13587 7225 75.1575
13588 6847 39.9196
13588 7015 22.4201
13588 12649 25.5484
13588 6881 28.089
13588 9393 80.9058
13589 3047 74.058
13589 4899 66.6152
13589 2341 6.56569
13589 8635 27.4305
13589 2508 88.6831
13590 3282 50.9157
13590 3136 40.2142
13590 7115 40.1859
13590 12052 50.4945
13590 9851 65.152
13590 12186 60.9165
13591 1102 56.2656
13591 208 39.2262
13591 12819 79.6922
13591 4390 21.2354
13591 2175 28.305
13591 6845 57.1892
13592 11032 91.9419
13592 9112 83.877
13592 10192 3.9673
13592 2954 87.4298
13592 3479 59.3483
13592 7419 66.9555
13592 1948 37.811
13592 6191 18.7665
13592 3829 17.4638
13592 12586 95.876
13592 2924 84.1622
13592 5992 20.6766
13593 13283 32.5811
13593 1825 5.06576
13593 10056 56.7976
13593 10058 95.2743
13593 14119 99.2441
13594 535 22.8289
13594 7541 24.8113
13594 14656 45.6602
13594 2355 82.2702
13594 30 35.2489
13594 5661 23.9756
13594 7525 31.4369
13595 4766 57.7141
13595 9233 37.6195
13595 9703 39.542
13595 10560 19.0387
13595 6622 56.8396
13595 7845 40.9919
13595 2785 79.1705
13595 8 93.1135
13595 9537 14.063
13595 12755 50.3859
13596 6985 61.4999
13596 1481 36.663
13596 7761 80.0436
13596 7344 19.5099
13596 10476 65.7966
13597 1386 98.5679
13597 2019 99.5972
13597 9131 85.7182
13597 100 39.271
13597 5075 26.9867
13597 91 67.1129
13597 11089 2.24529
13597 1300 67.6106
13598 9551 66.2994
13598 13107 18.9388
13598 2521 28.4536
13598 2047 31.0581
13598 812 40.729
13598 12187 19.5818
13598 974 99.78
13599 1330 61.4949
13599 5487 21.0934
13599 3363 28.455
13599 14795 16.5753
13599 13794 98.0576
13599 13890 2.34511
13599 8938 10.0396
13599 6470 56.4586
13600 22 65.9431
13600 3799 46.6571
13600 3912 77.8123
13600 6050 93.1732
13600 6724 12.1932
13600 8704 92.6375
13600 6740 48.9678
13600 12937 9.59982
13600 14337 37.9125
13601 3220 62.897
13601 89 97.8655
13601 14092 23.0295
13601 3104 86.2729
13602 2627 9.09405
13602 10690 46.6367
13602 3438 70.6868
13602 6247 17.1019
13603 3187 85.8115
13603 10169 51.0624
13603 8765 5.51224
13603 11593 82.3492
13603 7561 67.0294
13603 10026 55.6047
13604 4392 24.4002
13604 6221 46.808
13604 8735 92.4015
13604 3087 45.4473
13604 10396 77.0058
13604 2741 13.3534
13605 12177 61.8128
13605 11385 57.3326
13605 9389 4.64097
13605 10594 30.3341
13605 9178 33.272
13606 5162 17.0958
13606 3254 80.2154
13606 7737 86.6752
13606 3418 94.4884
13606 5349 32.0905
13606 7742 11.9785
13606 4215 15.2077
13606 1055 52.5749
13606 8979 27.8695
13606 8840 37.1331
13607 2117 59.98
13607 10669 87.502
13607 9034 25.9362
13607 4189 8.78292
13608 8823 67.493
13608 6195 5.32746
13608 8081 55.0206
13608 7044 75.7588
13608 5346 33.912
13608 289 68.0899
13608 1581 90.1787
13608 14357 62.658
13609 7335 41.0827
13609 6154 86.2924
13609 8466 37.4943
13609 2974 52.4959
13609 5868 48.9424
13610 6653 57.8552
13610 13983 65.276
13610 13793 28.5591
13610 11719 94.9291
13610 13208 73.6639
13610 87 70.2672
13610 2986 17.4106
13610 7113 3.23022
13610 11438 16.208
13610 6767 5.55979
13610 7420 62.2967
13610 9967 28.6296
13610 13278 76.613
13611 7351 67.1017
13611 11178 84.1231
13611 13612 79.5852
13611 10671 55.3848
13612 2018 98.3484
13612 13611 79.5852
13612 12426 59.7131
13612 7724 50.2118
13612 13557 91.153
13613 493 17.3829
13613 14195 51.4521
13613 3494 90.0658
13613 1904 50.1179
13613 3132 78.8474
13613 4102 66.9555
13613 5936 11.0118
13613 14145 69.048
13613 3754 22.3407
13613 6115 98.0382
13613 14213 40.6728
13613 9381 5.36497
13614 579 23.1347
13614 6428 7.41189
13614 1034 52.6197
13614 11968 68.1356
13614 10920 98.5435
13615 12465 71.4195
13615 702 54.1541
13615 14145 45.1856
13615 14903 53.3842
13615 7263 65.8524
13615 849 52.4265
13615 10818 54.6749
13616 2626 61.867
13616 12844 51.5204
13616 14891 42.1125
13616 4488 6.7416
13616 10304 74.1084
13616 2570 49.2078
13617 2205 60.1048
13617 14228 50.382
13617 1008 10.6079
13617 13998 63.5481
